ID_Account;EconomicActivity;ID_Customer;Nperiods;minStartDate;minStartDate_Year;CAE
9999128918;IND TRANSF;72485612;2;09.07.2018;2018;15131
9999129018;IND TRANSF;72485612;2;09.07.2018;2018;15131
9999129118;SERV;13750123;1;15.08.2018;2018;63010
9999129218;IND TRANSF;72485612;2;09.07.2018;2018;15131
9999129318;COMER;21593230;1;14.08.2018;2018;51900
9999129418;COMER;58189520;2;06.07.2018;2018;51325
9999129718;CONSTR;1222906;2;18.07.2018;2018;45201
9999129818;COMER;58189520;2;06.07.2018;2018;51325
9999130118;COMER;86947780;2;16.07.2018;2018;51106
9999130518;IND TRANSF;198172;1;14.08.2018;2018;26941
9999130618;IND EXTRACT;8053926;1;10.08.2018;2018;11100
9999130718;COMER;39724710;2;10.07.2018;2018;51211
9999130818;SERV;25384317;2;10.07.2018;2018;22110
9999131018;COMER;86947780;2;16.07.2018;2018;51106
9999131218;COMER;24719;2;09.07.2018;2018;51900
9999131318;COMER;24719;2;09.07.2018;2018;51900
9999131418;COMER;24719;2;10.07.2018;2018;51900
9999131518;COMER;24719;2;10.07.2018;2018;51900
9999131618;COMER;24719;2;10.07.2018;2018;51900
9999131718;COMER;24719;2;10.07.2018;2018;51900
9999131818;COMER;24719;2;10.07.2018;2018;51900
9999131918;COMER;24719;2;18.07.2018;2018;51900
9999132118;COMER;24719;2;10.07.2018;2018;51900
9999132218;COMER;24719;2;10.07.2018;2018;51900
9999132318;COMER;77493966;2;10.07.2018;2018;51221
9999132418;COMER;77493966;2;10.07.2018;2018;51221
9999132518;COMER;77493966;2;10.07.2018;2018;51221
9999132618;IND EXTRACT;8053926;1;10.08.2018;2018;11100
9999132718;COMER;77493966;2;10.07.2018;2018;51221
9999132818;COMER;77493966;2;10.07.2018;2018;51221
9999132918;COMER;77493966;2;10.07.2018;2018;51221
9999133018;COMER;77493966;2;10.07.2018;2018;51221
9999133118;COMER;77493966;2;10.07.2018;2018;51221
9999133218;COMER;77493966;2;10.07.2018;2018;51221
9999133318;COMER;24719;2;10.07.2018;2018;51900
9999133418;COMER;77493966;2;10.07.2018;2018;51221
9999133518;COMER;77493966;2;10.07.2018;2018;51221
9999133618;COMER;77493966;2;10.07.2018;2018;51221
9999133718;COMER;24719;2;10.07.2018;2018;51900
9999133818;COMER;24719;2;10.07.2018;2018;51900
9999133918;COMER;24719;2;10.07.2018;2018;51900
9999134018;COMER;77493966;2;10.07.2018;2018;51221
9999134118;COMER;77493966;2;10.07.2018;2018;51221
9999134218;COMER;77493966;2;10.07.2018;2018;51221
9999134318;COMER;24719;2;10.07.2018;2018;51900
9999134418;COMER;77493966;2;10.07.2018;2018;51221
9999134518;COMER;24719;2;10.07.2018;2018;51900
9999134618;COMER;60336113;2;11.07.2018;2018;50401
9999134718;COMER;77493966;2;10.07.2018;2018;51221
9999134818;COMER;77493966;2;10.07.2018;2018;51221
9999134918;COMER;77493966;2;10.07.2018;2018;51221
9999135018;COMER;24719;2;10.07.2018;2018;51900
9999135118;COMER;77493966;2;10.07.2018;2018;51221
9999135218;COMER;60336113;2;11.07.2018;2018;50401
9999135318;COMER;77493966;2;10.07.2018;2018;51221
9999135418;COMER;77493966;2;11.07.2018;2018;51221
9999135518;COMER;24719;2;10.07.2018;2018;51900
9999135618;COMER;24719;2;10.07.2018;2018;51900
9999135718;COMER;24719;2;11.07.2018;2018;51900
9999135818;COMER;24719;2;11.07.2018;2018;51900
9999135918;COMER;24719;2;11.07.2018;2018;51900
9999136018;COMER;77493966;2;11.07.2018;2018;51221
9999136118;COMER;77493966;2;11.07.2018;2018;51221
9999136218;COMER;77493966;2;11.07.2018;2018;51221
9999136318;COMER;24719;2;11.07.2018;2018;51900
9999136418;COMER;86947780;2;13.07.2018;2018;51106
9999136518;COMER;24719;2;10.07.2018;2018;51900
9999136618;COMER;77493966;2;11.07.2018;2018;51221
9999136718;COMER;60336113;2;12.07.2018;2018;50401
9999136818;COMER;60336113;2;11.07.2018;2018;50401
9999136918;COMER;24719;2;13.07.2018;2018;51900
9999137018;COMER;60336113;2;11.07.2018;2018;50401
9999137118;COMER;60336113;2;11.07.2018;2018;50401
9999137218;COMER;60336113;2;11.07.2018;2018;50401
9999137318;COMER;60336113;2;11.07.2018;2018;50401
9999137518;COMER;60336113;2;13.07.2018;2018;50401
9999137618;COMER;24719;2;11.07.2018;2018;51900
9999137718;COMER;24719;2;11.07.2018;2018;51900
9999137818;COMER;24719;2;11.07.2018;2018;51900
9999137918;COMER;24719;2;11.07.2018;2018;51900
9999138018;COMER;24719;2;11.07.2018;2018;51900
9999138118;COMER;24719;2;11.07.2018;2018;51900
9999138218;COMER;22431857;2;11.07.2018;2018;51228
9999138318;COMER;22431857;2;11.07.2018;2018;51228
9999138418;COMER;22431857;2;11.07.2018;2018;51228
9999138518;COMER;22431857;2;11.07.2018;2018;51228
9999138618;COMER;22431857;2;11.07.2018;2018;51228
9999138718;COMER;22431857;2;11.07.2018;2018;51228
9999138818;COMER;22431857;2;11.07.2018;2018;51228
9999138918;COMER;22431857;2;12.07.2018;2018;51228
9999139018;COMER;22431857;2;11.07.2018;2018;51228
9999139118;COMER;22431857;2;11.07.2018;2018;51228
9999139218;COMER;22431857;2;11.07.2018;2018;51228
9999139318;COMER;22431857;2;11.07.2018;2018;51228
9999139418;COMER;22431857;2;11.07.2018;2018;51228
9999139518;COMER;22431857;2;11.07.2018;2018;51228
9999139618;COMER;22431857;2;13.07.2018;2018;51228
9999139718;COMER;22431857;2;11.07.2018;2018;51228
9999139818;COMER;22431857;2;11.07.2018;2018;51228
9999139918;COMER;22431857;2;11.07.2018;2018;51228
9999140018;COMER;22431857;2;11.07.2018;2018;51228
9999140218;COMER;22431857;2;17.07.2018;2018;51228
9999140318;COMER;22431857;2;12.07.2018;2018;51228
9999140418;COMER;22431857;2;17.07.2018;2018;51228
9999140518;COMER;22431857;2;12.07.2018;2018;51228
9999140618;COMER;22431857;2;17.07.2018;2018;51228
9999140718;COMER;22431857;2;17.07.2018;2018;51228
9999140818;COMER;22431857;2;17.07.2018;2018;51228
9999140918;COMER;22431857;2;12.07.2018;2018;51228
9999141018;COMER;22431857;2;13.07.2018;2018;51228
9999141118;COMER;22431857;2;17.07.2018;2018;51228
9999141218;COMER;22431857;2;17.07.2018;2018;51228
9999141318;COMER;22431857;2;17.07.2018;2018;51228
9999141418;COMER;24719;1;17.08.2018;2018;51900
9999141518;COMER;22431857;2;13.07.2018;2018;51228
9999141618;COMER;24719;2;13.07.2018;2018;51900
9999141718;COMER;22431857;2;13.07.2018;2018;51228
9999141818;COMER;22431857;2;13.07.2018;2018;51228
9999141918;COMER;22431857;2;13.07.2018;2018;51228
9999142018;COMER;22431857;2;13.07.2018;2018;51228
9999142118;COMER;22431857;2;12.07.2018;2018;51228
9999142218;COMER;22431857;2;12.07.2018;2018;51228
9999142318;COMER;22431857;2;12.07.2018;2018;51228
9999142418;COMER;24719;2;17.07.2018;2018;51900
9999142518;COMER;22431857;2;12.07.2018;2018;51228
9999142618;COMER;22431857;2;12.07.2018;2018;51228
9999142718;COMER;24719;2;16.07.2018;2018;51900
9999142818;SERV;25384317;2;12.07.2018;2018;22110
9999142918;COMER;60336113;2;13.07.2018;2018;50401
9999143018;COMER;86947780;2;13.07.2018;2018;51106
9999143118;COMER;22431857;2;13.07.2018;2018;51228
9999143218;COMER;22431857;2;12.07.2018;2018;51228
9999143418;IND TRANSF;72485612;2;12.07.2018;2018;15131
9999143518;IND TRANSF;72485612;2;12.07.2018;2018;15131
9999143718;IND TRANSF;72485612;2;12.07.2018;2018;15131
9999143818;COMER;22431857;2;13.07.2018;2018;51228
9999143918;IND TRANSF;72485612;2;12.07.2018;2018;15131
9999144018;SERV;12937426;2;12.07.2018;2018;22120
9999144218;COMER;22431857;2;13.07.2018;2018;51228
9999144318;COMER;22431857;2;13.07.2018;2018;51228
9999144418;SERV;12937426;2;12.07.2018;2018;22120
9999144518;SERV;12937426;2;12.07.2018;2018;22120
9999144618;SERV;82299744;2;12.07.2018;2018;74300
9999144718;COMER;22431857;2;13.07.2018;2018;51228
9999144818;COMER;22431857;2;13.07.2018;2018;51228
9999144918;SERV;12937426;2;12.07.2018;2018;22120
9999145018;COMER;22431857;2;13.07.2018;2018;51228
9999145118;SERV;82299744;2;12.07.2018;2018;74300
9999145218;COMER;39724710;2;12.07.2018;2018;51211
9999145318;SERV;82299744;2;12.07.2018;2018;74300
9999145418;IND TRANSF;72485612;2;12.07.2018;2018;15131
9999145518;CONSTR;15104411;2;12.07.2018;2018;45201
9999145618;SERV;13750123;1;14.08.2018;2018;63010
9999145718;SERV;13750123;2;12.07.2018;2018;63010
9999145818;AGRIC;13430257;2;12.07.2018;2018;1111
9999145918;COMER;60336113;2;12.07.2018;2018;50401
9999146018;SERV;13750123;2;12.07.2018;2018;63010
9999146118;IND EXTRACT;3619604;2;12.07.2018;2018;14231
9999146218;COMER;60336113;1;08.08.2018;2018;50401
9999146318;SERV;81822487;2;12.07.2018;2018;74960
9999146418;SERV;13750123;2;12.07.2018;2018;63010
9999146518;SERV;154877;2;12.07.2018;2018;61100
9999146618;SERV;13750123;1;14.08.2018;2018;63010
9999146718;COMER;22431857;2;16.07.2018;2018;51228
9999146818;COMER;22431857;2;16.07.2018;2018;51228
9999146918;COMER;86947780;2;16.07.2018;2018;51106
9999147018;COMER;86947780;2;16.07.2018;2018;51106
9999147218;COMER;22431857;2;13.07.2018;2018;51228
9999147318;COMER;86947780;2;16.07.2018;2018;51106
9999147418;COMER;22431857;2;16.07.2018;2018;51228
9999147718;COMER;60336113;2;16.07.2018;2018;50401
9999147918;COMER;24719;2;16.07.2018;2018;51900
9999148018;COMER;24719;2;16.07.2018;2018;51900
9999148118;#Í/Ä;48915607;2;23.07.2018;2018;-1
9999148218;SERV;13750123;1;15.08.2018;2018;63010
9999148318;#Í/Ä;48915607;2;23.07.2018;2018;-1
9999148418;COMER;58189520;2;18.07.2018;2018;51325
9999148518;#Í/Ä;48915607;2;26.07.2018;2018;-1
9999148618;#Í/Ä;48915607;2;26.07.2018;2018;-1
9999148718;#Í/Ä;48915607;1;08.08.2018;2018;-1
9999148818;#Í/Ä;48915607;2;26.07.2018;2018;-1
9999148918;#Í/Ä;48915607;2;23.07.2018;2018;-1
9999149018;#Í/Ä;48915607;1;15.08.2018;2018;-1
9999149118;#Í/Ä;48915607;1;08.08.2018;2018;-1
9999149218;#Í/Ä;48915607;2;18.07.2018;2018;-1
9999149318;#Í/Ä;48915607;2;26.07.2018;2018;-1
9999149418;#Í/Ä;48915607;2;26.07.2018;2018;-1
9999149518;#Í/Ä;48915607;2;26.07.2018;2018;-1
9999149618;COMER;58189520;2;18.07.2018;2018;51325
9999149718;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999149818;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999149918;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999150018;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999150118;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999150218;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999150318;COMER;58189520;2;18.07.2018;2018;51325
9999150418;COMER;58189520;2;18.07.2018;2018;51325
9999150518;COMER;22431857;2;18.07.2018;2018;51228
9999150618;COMER;22431857;2;18.07.2018;2018;51228
9999150718;COMER;22431857;2;19.07.2018;2018;51228
9999150818;COMER;22431857;2;18.07.2018;2018;51228
9999150918;COMER;22431857;2;18.07.2018;2018;51228
9999151018;COMER;22431857;2;18.07.2018;2018;51228
9999151118;COMER;22431857;2;18.07.2018;2018;51228
9999151218;COMER;22431857;2;18.07.2018;2018;51228
9999151318;COMER;31452;2;19.07.2018;2018;52530
9999151418;COMER;22431857;2;18.07.2018;2018;51228
9999151518;IND EXTRACT;25595196;1;17.08.2018;2018;10100
9999151718;COMER;22431857;2;19.07.2018;2018;51228
9999151818;COMER;22431857;2;18.07.2018;2018;51228
9999151918;COMER;22431857;2;18.07.2018;2018;51228
9999152018;COMER;22431857;2;19.07.2018;2018;51228
9999152118;IND EXTRACT;8053926;1;09.08.2018;2018;11100
9999152218;COMER;22431857;2;18.07.2018;2018;51228
9999152318;COMER;22431857;2;19.07.2018;2018;51228
9999152518;COMER;58189520;2;19.07.2018;2018;51325
9999152618;#Í/Ä;48915607;2;19.07.2018;2018;-1
9999152718;COMER;58189520;2;20.07.2018;2018;51325
9999152818;COMER;67898834;2;19.07.2018;2018;51101
9999152918;HOT TUR;30337602;2;19.07.2018;2018;55111
9999153018;#Í/Ä;48915607;2;20.07.2018;2018;-1
9999153118;IND TRANSF;34670562;2;19.07.2018;2018;15540
9999153218;#Í/Ä;48915607;2;20.07.2018;2018;-1
9999153318;COMER;86947780;1;01.08.2018;2018;51106
9999153418;CONSTR;39285676;2;19.07.2018;2018;45201
9999153618;COMER;58189520;2;19.07.2018;2018;51325
9999153918;COMER;58189520;2;19.07.2018;2018;51325
9999154418;#Í/Ä;48915607;2;20.07.2018;2018;-1
9999154518;#Í/Ä;48915607;2;20.07.2018;2018;-1
9999154618;COMER;2089352;1;06.08.2018;2018;51900
9999154718;IND TRANSF;21970865;2;19.07.2018;2018;15551
9999154818;IND EXTRACT;8053926;1;10.08.2018;2018;11100
9999154918;IND EXTRACT;8053926;1;09.08.2018;2018;11100
9999155018;IND TRANSF;66906151;2;20.07.2018;2018;15320
9999155218;AGROIND;55730880;1;10.08.2018;2018;15112
9999155618;SERV;29559;2;20.07.2018;2018;71240
9999155818;SERV;29559;2;24.07.2018;2018;71240
9999155918;COMER;24719;2;26.07.2018;2018;51900
9999156018;COMER;51861555;2;20.07.2018;2018;51221
9999156118;COMER;51861555;2;20.07.2018;2018;51221
9999156218;COMER;51861555;2;20.07.2018;2018;51221
9999156318;COMER;24719;2;23.07.2018;2018;51900
9999156418;COMER;51861555;2;20.07.2018;2018;51221
9999156518;COMER;51861555;2;20.07.2018;2018;51221
9999156718;COMER;60336113;2;24.07.2018;2018;50401
9999156818;COMER;2089352;1;16.08.2018;2018;51900
9999157018;IND TRANSF;73397625;2;23.07.2018;2018;29250
9999157218;IND TRANSF;198172;2;23.07.2018;2018;26941
9999157318;IND TRANSF;198172;2;24.07.2018;2018;26941
9999157418;SERV;31639336;2;24.07.2018;2018;72200
9999157518;COMER;39724710;2;24.07.2018;2018;51211
9999157618;COMER;33349051;2;24.07.2018;2018;50401
9999157718;COMER;33349051;2;24.07.2018;2018;50401
9999157818;COMER;70296806;1;17.08.2018;2018;51441
9999158018;COMER;30336726;1;14.08.2018;2018;50401
9999158218;IND TRANSF;47400202;1;09.08.2018;2018;24220
9999158318;SERV;31639336;2;26.07.2018;2018;72200
9999158618;IND TRANSF;73397625;2;26.07.2018;2018;29250
9999159118;IND TRANSF;42823518;2;26.07.2018;2018;24230
9999159418;IND TRANSF;73397625;2;26.07.2018;2018;29250
9999159518;COMER;2089352;1;17.08.2018;2018;51900
9999159618;COMER;88827731;1;14.08.2018;2018;51101
9999159718;COMER;28267234;2;26.07.2018;2018;52521
9999159818;COMER;21593230;1;14.08.2018;2018;51900
9999159918;COMER;30336726;1;17.08.2018;2018;50401
9999160218;COMER;6603871;1;17.08.2018;2018;51900
9999160518;IND TRANSF;30403082;2;30.07.2018;2018;28943
9999160618;COMER;8026173;2;27.07.2018;2018;52310
9999160718;SERV;172597;2;26.07.2018;2018;85110
9999160818;COMER;8026173;2;27.07.2018;2018;52310
9999160918;COMER;8026173;2;26.07.2018;2018;52310
9999161018;SERV;12500016;2;27.07.2018;2018;74140
9999161218;COMER;52197498;1;06.08.2018;2018;51222
9999161718;COMER;102458861;1;16.08.2018;2018;51900
9999162318;COMER;30336726;1;17.08.2018;2018;50401
9999162418;COMER;66104106;1;15.08.2018;2018;51104
9999162518;IND TRANSF;19152968;2;27.07.2018;2018;18200
9999162618;COMER;6489567;2;27.07.2018;2018;52310
9999162918;SERV;12500016;2;30.07.2018;2018;74140
9999163018;COMER;24719;2;27.07.2018;2018;51900
9999163118;COMER;60667;1;14.08.2018;2018;51900
9999163218;COMER;24719;2;27.07.2018;2018;51900
9999163518;COMER;24719;2;27.07.2018;2018;51900
9999163618;COMER;24719;2;27.07.2018;2018;51900
9999163718;COMER;24719;2;27.07.2018;2018;51900
9999163818;COMER;32122322;2;27.07.2018;2018;51228
9999163918;COMER;24719;2;27.07.2018;2018;51900
9999164018;COMER;24719;2;27.07.2018;2018;51900
9999164118;COMER;24719;2;27.07.2018;2018;51900
9999164218;COMER;24719;2;27.07.2018;2018;51900
9999164318;COMER;24719;2;27.07.2018;2018;51900
9999164418;COMER;24719;2;27.07.2018;2018;51900
9999164518;COMER;24719;2;27.07.2018;2018;51900
9999164618;COMER;24719;2;30.07.2018;2018;51900
9999164718;COMER;24719;2;27.07.2018;2018;51900
9999164818;COMER;24719;2;27.07.2018;2018;51900
9999164918;SERV;1124156;2;27.07.2018;2018;93040
9999165018;COMER;24719;2;27.07.2018;2018;51900
9999165118;COMER;52195770;2;30.07.2018;2018;51222
9999165218;COMER;24719;2;30.07.2018;2018;51900
9999165318;COMER;24719;2;27.07.2018;2018;51900
9999165418;COMER;24719;2;30.07.2018;2018;51900
9999165518;COMER;24719;2;27.07.2018;2018;51900
9999165618;COMER;24719;2;27.07.2018;2018;51900
9999165718;COMER;51861555;2;30.07.2018;2018;51221
9999165818;COMER;24719;2;27.07.2018;2018;51900
9999165918;COMER;24719;2;27.07.2018;2018;51900
9999166018;IND EXTRACT;8053926;1;09.08.2018;2018;11100
9999166118;COMER;24719;2;30.07.2018;2018;51900
9999166218;COMER;60336113;2;27.07.2018;2018;50401
9999166318;COMER;51861555;2;27.07.2018;2018;51221
9999166418;SERV;1124156;2;30.07.2018;2018;93040
9999166518;COMER;51861555;2;30.07.2018;2018;51221
9999166618;COMER;51861555;2;30.07.2018;2018;51221
9999166718;COMER;51861555;2;30.07.2018;2018;51221
9999166818;CONSTR;14413388;2;30.07.2018;2018;50100
9999167018;CONSTR;14413388;2;31.07.2018;2018;50100
9999167118;COMER;86947780;1;03.08.2018;2018;51106
9999167218;COMER;86947780;2;31.07.2018;2018;51106
9999167318;SERV;4493698;2;31.07.2018;2018;64200
9999167418;HOT TUR;30337602;1;01.08.2018;2018;55111
9999167518;COMER;86947780;2;31.07.2018;2018;51106
9999167618;COMER;86947780;2;31.07.2018;2018;51106
9999167818;COMER;24719;1;07.08.2018;2018;51900
9999168118;COMER;86947780;1;09.08.2018;2018;51106
9999168218;COMER;154490;2;30.07.2018;2018;51321
9999168318;COMER;86947780;1;03.08.2018;2018;51106
9999168418;CONSTR;1222906;1;01.08.2018;2018;45201
9999168518;COMER;86947780;1;01.08.2018;2018;51106
9999168718;COMER;86947780;1;08.08.2018;2018;51106
9999168818;IND EXTRACT;36149374;1;06.08.2018;2018;11100
9999168918;COMER;69133681;1;15.08.2018;2018;52355
9999169018;COMER;69133681;1;15.08.2018;2018;52355
9999169118;IND TRANSF;15821626;1;13.08.2018;2018;36990
9999169218;COMER;154490;2;30.07.2018;2018;51321
9999169418;COMER;86947780;1;02.08.2018;2018;51106
9999169518;COMER;86947780;1;09.08.2018;2018;51106
9999169618;COMER;30336726;1;14.08.2018;2018;50401
9999169718;COMER;24719;1;17.08.2018;2018;51900
9999169818;COMER;24719;1;17.08.2018;2018;51900
9999169918;COMER;30337191;1;13.08.2018;2018;51221
9999170018;COMER;31187224;1;15.08.2018;2018;51222
9999170118;COMER;30337191;1;17.08.2018;2018;51221
9999170218;COMER;86947780;1;09.08.2018;2018;51106
9999170318;COMER;24719;1;07.08.2018;2018;51900
9999170418;COMER;24719;1;03.08.2018;2018;51900
9999170518;COMER;24719;2;31.07.2018;2018;51900
9999170618;COMER;24719;2;31.07.2018;2018;51900
9999170718;COMER;24719;1;01.08.2018;2018;51900
9999170818;IND EXTRACT;8053926;1;10.08.2018;2018;11100
9999170918;COMER;24719;2;31.07.2018;2018;51900
9999171018;COMER;24719;1;31.08.2018;2018;51900
9999171118;COMER;24719;2;31.07.2018;2018;51900
9999171218;COMER;21593230;2;31.07.2018;2018;51900
9999171318;COMER;24719;1;02.08.2018;2018;51900
9999171518;COMER;24719;1;03.08.2018;2018;51900
9999171618;COMER;86947780;2;31.07.2018;2018;51106
9999171718;COMER;24719;1;02.08.2018;2018;51900
9999171818;COMER;86947780;1;01.08.2018;2018;51106
9999171918;COMER;21593230;2;31.07.2018;2018;51900
9999172018;COMER;86947780;2;31.07.2018;2018;51106
9999172118;COMER;24719;2;31.07.2018;2018;51900
9999172218;COMER;86947780;2;31.07.2018;2018;51106
9999172318;COMER;32122322;1;02.08.2018;2018;51228
9999172418;COMER;77493966;1;01.08.2018;2018;51221
9999172618;COMER;66104106;2;31.07.2018;2018;51104
9999172718;CONSTR;8868057;1;01.08.2018;2018;45203
9999172918;COMER;24719;1;01.08.2018;2018;51900
9999173018;COMER;24719;1;01.08.2018;2018;51900
9999173118;COMER;24719;1;01.08.2018;2018;51900
9999173218;IND TRANSF;20474931;2;31.07.2018;2018;15470
9999173318;#Í/Ä;48915607;1;02.08.2018;2018;-1
9999173418;COMER;69134678;1;08.08.2018;2018;51900
9999173518;#Í/Ä;48915607;1;02.08.2018;2018;-1
9999173618;#Í/Ä;48915607;1;02.08.2018;2018;-1
9999173818;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999173918;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999174018;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999174118;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999174318;#Í/Ä;48915607;1;02.08.2018;2018;-1
9999174418;COMER;30336726;1;17.08.2018;2018;50401
9999174518;#Í/Ä;48915607;1;07.08.2018;2018;-1
9999174618;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999174718;#Í/Ä;48915607;1;07.08.2018;2018;-1
9999174818;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999175018;#Í/Ä;48915607;1;01.08.2018;2018;-1
9999175118;IND TRANSF;96007264;1;01.08.2018;2018;26951
9999175218;COMER;59239152;1;01.08.2018;2018;51106
9999175518;SERV;154877;1;15.08.2018;2018;61100
9999175718;COMER;86947780;1;02.08.2018;2018;51106
9999176218;#Í/Ä;48915607;1;02.08.2018;2018;-1
9999176518;COMER;86947780;1;08.08.2018;2018;51106
9999176618;CONSTR;1222906;1;07.08.2018;2018;45201
9999176718;#Í/Ä;48915607;1;03.08.2018;2018;-1
9999176918;COMER;86947780;1;08.08.2018;2018;51106
9999177018;COMER;30336726;1;14.08.2018;2018;50401
9999177218;SERV;154877;1;02.08.2018;2018;61100
9999177318;COMER;86947780;1;08.08.2018;2018;51106
9999177418;COMER;86947780;1;08.08.2018;2018;51106
9999177918;COMER;86947780;1;08.08.2018;2018;51106
9999178118;COMER;86947780;1;08.08.2018;2018;51106
9999178218;CONSTR;74309853;1;03.08.2018;2018;50100
9999178318;COMER;86947780;1;08.08.2018;2018;51106
9999178518;COMER;86947780;1;08.08.2018;2018;51106
9999178718;COMER;24719;1;17.08.2018;2018;51900
9999178918;COMER;86947780;1;08.08.2018;2018;51106
9999179018;COMER;86947780;1;08.08.2018;2018;51106
9999179218;COMER;24719;1;08.08.2018;2018;51900
9999179518;COMER;60336113;1;06.08.2018;2018;50401
9999179618;COMER;77493966;1;06.08.2018;2018;51221
9999179718;COMER;24719;1;08.08.2018;2018;51900
9999179818;COMER;60336113;1;06.08.2018;2018;50401
9999179918;COMER;60336113;1;06.08.2018;2018;50401
9999180018;COMER;30336726;1;14.08.2018;2018;50401
9999180118;COMER;22431857;1;09.08.2018;2018;51228
9999180318;SERV;32947072;1;17.08.2018;2018;60220
9999180518;COMER;24719;1;08.08.2018;2018;51900
9999180618;COMER;60336113;1;06.08.2018;2018;50401
9999180718;COMER;24719;1;08.08.2018;2018;51900
9999180818;COMER;60336113;1;06.08.2018;2018;50401
9999180918;COMER;24719;1;08.08.2018;2018;51900
9999181018;COMER;24719;1;06.08.2018;2018;51900
9999181118;COMER;49926;1;03.08.2018;2018;51900
9999181218;COMER;52197498;1;15.08.2018;2018;51222
9999181318;COMER;60336113;1;06.08.2018;2018;50401
9999181418;COMER;52197498;1;17.08.2018;2018;51222
9999181518;COMER;60336113;1;06.08.2018;2018;50401
9999181618;COMER;60336113;1;06.08.2018;2018;50401
9999181718;COMER;52197498;1;13.08.2018;2018;51222
9999181818;IND EXTRACT;8053926;1;10.08.2018;2018;11100
9999182118;IND EXTRACT;8053926;1;09.08.2018;2018;11100
9999182418;SERV;41114276;1;06.08.2018;2018;72100
9999182518;COMER;22431857;1;09.08.2018;2018;51228
9999182718;SERV;28185637;1;06.08.2018;2018;63031
9999182818;COMER;52195770;1;07.08.2018;2018;51222
9999182918;COMER;60336113;1;06.08.2018;2018;50401
9999183018;COMER;22431857;1;07.08.2018;2018;51228
9999183218;SERV;28185637;1;06.08.2018;2018;63031
9999183318;COMER;22431857;1;07.08.2018;2018;51228
9999183418;COMER;60336113;1;06.08.2018;2018;50401
9999183518;COMER;49926;1;07.08.2018;2018;51900
9999183718;COMER;22431857;1;07.08.2018;2018;51228
9999184118;COMER;59239152;1;07.08.2018;2018;51106
9999184218;COMER;22431857;1;10.08.2018;2018;51228
9999184318;COMER;22431857;1;07.08.2018;2018;51228
9999184418;COMER;88827731;1;14.08.2018;2018;51101
9999184518;COMER;60336113;1;06.08.2018;2018;50401
9999184618;COMER;6603871;1;07.08.2018;2018;51900
9999184818;COMER;22431857;1;07.08.2018;2018;51228
9999184918;COMER;52195770;1;07.08.2018;2018;51222
9999185018;COMER;60336113;1;06.08.2018;2018;50401
9999185118;COMER;60336113;1;06.08.2018;2018;50401
9999185218;SERV;13281651;1;08.08.2018;2018;62200
9999185418;COMER;86947780;1;08.08.2018;2018;51106
9999185818;COMER;86947780;1;09.08.2018;2018;51106
9999186118;COMER;86947780;1;08.08.2018;2018;51106
9999186218;COMER;88827731;1;13.08.2018;2018;51101
9999186318;COMER;86947780;1;08.08.2018;2018;51106
9999186618;COMER;86947780;1;09.08.2018;2018;51106
9999186718;COMER;86947780;1;08.08.2018;2018;51106
9999186818;IND TRANSF;77463367;1;17.08.2018;2018;15552
9999186918;SERV;4493698;1;08.08.2018;2018;64200
9999187018;SERV;13281651;1;08.08.2018;2018;62200
9999187118;COMER;88827731;1;13.08.2018;2018;51101
9999187218;COMER;86947780;1;08.08.2018;2018;51106
9999187418;SERV;13281651;1;08.08.2018;2018;62200
9999187518;COMER;86947780;1;09.08.2018;2018;51106
9999187618;SERV;4493698;1;08.08.2018;2018;64200
9999187718;COMER;86947780;1;09.08.2018;2018;51106
9999188018;COMER;46315571;1;08.08.2018;2018;51900
9999188118;SERV;13281651;1;09.08.2018;2018;62200
9999188218;COMER;88827731;1;13.08.2018;2018;51101
9999188318;COMER;86947780;1;09.08.2018;2018;51106
9999188418;COMER;86947780;1;09.08.2018;2018;51106
9999188518;COMER;88827731;1;13.08.2018;2018;51101
9999188818;COMER;86947780;1;10.08.2018;2018;51106
9999188918;COMER;88827731;1;14.08.2018;2018;51101
9999189018;COMER;88827731;1;16.08.2018;2018;51101
9999189118;COMER;88827731;1;15.08.2018;2018;51101
9999189218;IND EXTRACT;8053926;1;09.08.2018;2018;11100
9999189318;COMER;58189520;1;13.08.2018;2018;51325
9999189618;SERV;13281651;1;17.08.2018;2018;62200
9999190118;SERV;13281651;1;17.08.2018;2018;62200
9999190218;SERV;13281651;1;09.08.2018;2018;62200
9999190318;COMER;60667;1;09.08.2018;2018;51900
9999190418;SERV;13281651;1;09.08.2018;2018;62200
9999190518;SERV;13750123;1;10.08.2018;2018;63010
9999190618;COMER;86947780;1;17.08.2018;2018;51106
9999190918;COMER;60667;1;09.08.2018;2018;51900
